approx,exact,n,residual,abs_error,sqr_error
0.001038969505905851,0.0013866725747285582,8636,0.0003477030688227073,0.0003477030688227073,1.208974240687283e-07
0.0003187025969785732,0.0009638905236982492,8637,0.000645187926719676,0.000645187926719676,4.1626746078483405e-07
4.148708450534601e-05,7.454096050757556e-17,8638,-4.148708450527147e-05,4.148708450527147e-05,1.7211781807475362e-09
5.412814555673273e-05,7.463325224571949e-17,8639,-5.41281455566581e-05,5.41281455566581e-05,2.9298561414027658e-09
0.00014058240158016443,0.0002589293951342727,8640,0.00011834699355410828,0.00011834699355410828,1.4006010883296148e-08
0.0,5.814379503067182e-18,8641,5.814379503067182e-18,5.814379503067182e-18,3.3807009005687766e-35
0.0,1.2705495951146804e-17,8642,1.2705495951146804e-17,1.2705495951146804e-17,1.614296273646078e-34
0.0,6.1527825429282345e-18,8643,6.1527825429282345e-18,6.1527825429282345e-18,3.785673302056243e-35
0.0006817097303300127,0.0019526556710000352,8644,0.0012709459406700227,0.0012709459406700227,1.6153035841056088e-06
0.0011582980029032227,0.0013342158964381847,8645,0.000175917893534962,0.000175917893534962,3.094710526577822e-08
0.0,7.35257513879924e-18,8646,7.35257513879924e-18,7.35257513879924e-18,5.406036117168866e-35
0.0,9.641410244768543e-17,8647,9.641410244768543e-17,9.641410244768543e-17,9.295679150792782e-33
0.00046575847295304574,0.0011620128983847765,8648,0.0006962544254317307,0.0006962544254317307,4.847702249332695e-07
0.000657428876028186,0.0013627809089146294,8649,0.0007053520328864434,0.0007053520328864434,4.975214902970383e-07
0.0007164354792356157,0.0016145748355525596,8650,0.0008981393563169439,0.0008981393563169439,8.066543033654143e-07
0.0003810583632352897,0.0012640295785068185,8651,0.0008829712152715288,0.0008829712152715288,7.796381669980804e-07
0.00024531689806040104,0.0004341628489904629,8652,0.00018884595093006184,0.00018884595093006184,3.566279318267932e-08
8.65538696141614e-05,0.0001353539799564781,8653,4.880011034231671e-05,4.880011034231671e-05,2.3814507694222865e-09
0.00011147329012406744,0.00029104387275777176,8654,0.00017957058263370432,0.00017957058263370432,3.224559414740803e-08
3.2674965316600674e-05,8.810784601473231e-17,8655,-3.267496531651257e-05,3.267496531651257e-05,1.0676533584352994e-09
0.00010508094912329438,0.00011520140155540732,8656,1.0120452432112938e-05,1.0120452432112938e-05,1.0242355743066068e-10
0.0,1.1164223924143282e-16,8657,1.1164223924143282e-16,1.1164223924143282e-16,1.2463989582841324e-32
0.0,1.1194987836857922e-16,8658,1.1194987836857922e-16,1.1194987836857922e-16,1.2532775266739681e-32
0.0,1.1456481094932372e-16,8659,1.1456481094932372e-16,1.1456481094932372e-16,1.3125095907854286e-32
0.00016357854996500116,0.00015475764619448984,8660,-8.820903770511324e-06,8.820903770511324e-06,7.780834332862089e-11
0.00022445078311726367,0.0003036771613994728,8661,7.922637828220914e-05,7.922637828220914e-05,6.2768190157156995e-09
0.00017229855269888916,0.00028558503068840807,8662,0.00011328647798951891,0.00011328647798951891,1.2833826095269753e-08
0.0,2.1442447162104897e-17,8663,2.1442447162104897e-17,2.1442447162104897e-17,4.5977854029966034e-34
0.0007369414780140038,0.0015167332685424577,8664,0.000779791790528454,0.000779791790528454,6.080752365755722e-07
0.001235178331804393,0.001348722070354802,8665,0.000113543738550409,0.000113543738550409,1.2892180564003634e-08
0.0,6.931109534608657e-17,8666,6.931109534608657e-17,6.931109534608657e-17,4.804027938074303e-33
0.0003307487265133365,0.0010158082008198063,8667,0.0006850594743064698,0.0006850594743064698,4.693064833370567e-07
3.924784562951438e-06,7.638679527045403e-17,8668,-3.924784562875051e-06,3.924784562875051e-06,1.5403933864982303e-11
4.2915743892407124e-05,0.00010901085255014122,8669,6.609510865773409e-05,6.609510865773409e-05,4.368563388477676e-09
0.0,8.752333167315413e-17,8670,8.752333167315413e-17,8.752333167315413e-17,7.660333587168945e-33
2.6080526762584667e-05,0.0001243844445559716,8671,9.830391779338694e-05,9.830391779338694e-05,9.663660253528977e-09
