edges,graph_name,method_name,nodes,time
3953,_,nx,800,9.369384999999966
3953,_,brandes,800,0.5086564999996881
3993,_,nx,800,9.529950500000268
3993,_,brandes,800,0.5094157000003179
3952,_,nx,800,9.360672199999954
3952,_,brandes,800,0.5052685000000565
4012,_,nx,799,9.43798629999992
4012,_,brandes,799,0.5649665999999343
3993,_,nx,800,9.472773400000278
3993,_,brandes,800,0.511509500000102
3946,_,nx,800,9.373323400000118
3946,_,brandes,800,0.5167047999998431
3990,_,nx,800,9.368849399999817
3990,_,brandes,800,0.5132448999997905
3994,_,nx,800,9.441528700000163
3994,_,brandes,800,0.5180516999998872
3970,_,nx,800,9.446871999999985
3970,_,brandes,800,0.512732799999867
4086,_,nx,800,9.756512599999951
4086,_,brandes,800,0.523273099999642
3987,_,nx,800,9.385208199999852
3987,_,brandes,800,0.5172983999996177
3979,_,nx,800,9.42907379999997
3979,_,brandes,800,0.5665116999998645
4078,_,nx,800,9.618435099999715
4078,_,brandes,800,0.5244155000000319
4108,_,nx,800,9.89243499999975
4108,_,brandes,800,0.5229839999997239
3892,_,nx,800,9.10500729999967
3892,_,brandes,800,0.49597929999981716
3920,_,nx,800,9.289518000000044
3920,_,brandes,800,0.5058407999999872
4057,_,nx,800,9.527522200000021
4057,_,brandes,800,0.5203927000002295
3945,_,nx,800,9.36365539999997
3945,_,brandes,800,0.5058911999999509
4059,_,nx,800,9.652453600000172
4059,_,brandes,800,0.520988799999941
4051,_,nx,800,9.581978300000173
4051,_,brandes,800,0.518174999999701
4040,_,nx,800,9.539408199999798
4040,_,brandes,800,0.5159899999998743
4003,_,nx,799,9.507826699999896
4003,_,brandes,799,0.5217629999997371
3989,_,nx,800,9.518717399999787
3989,_,brandes,800,0.5140540000002147
3919,_,nx,800,9.389215299999705
3919,_,brandes,800,0.5034049999999297
4004,_,nx,800,9.493729199999962
4004,_,brandes,800,0.5199499000000287
3960,_,nx,800,9.389232500000162
3960,_,brandes,800,0.5136695000001055
3897,_,nx,800,9.286844900000233
3897,_,brandes,800,0.4982325999999375
3869,_,nx,800,9.239775399999871
3869,_,brandes,800,0.4938886999998431
3978,_,nx,800,9.315243399999872
3978,_,brandes,800,0.5114203999996789
4044,_,nx,800,9.685599800000091
4044,_,brandes,800,0.5279414999999972
3942,_,nx,800,9.267563299999892
3942,_,brandes,800,0.507307999999739
3990,_,nx,800,9.51400509999985
3990,_,brandes,800,0.5531487999996898
4012,_,nx,800,9.384045400000105
4012,_,brandes,800,0.5225673999998435
4097,_,nx,800,9.716355300000032
4097,_,brandes,800,0.5289450000000215
3976,_,nx,800,9.407932500000243
3976,_,brandes,800,0.561913700000332
3952,_,nx,800,9.323010999999951
3952,_,brandes,800,0.5117424999998548
4024,_,nx,800,9.492863700000271
4024,_,brandes,800,0.5185903999999937
4025,_,nx,800,9.451381899999888
4025,_,brandes,800,0.5145336999999017
3951,_,nx,800,9.409223300000122
3951,_,brandes,800,0.5123143000000709
3950,_,nx,800,9.346942300000137
3950,_,brandes,800,0.5057237000000896
3889,_,nx,800,9.261393900000257
3889,_,brandes,800,0.5106808999998975
4081,_,nx,800,9.748847300000307
4081,_,brandes,800,0.5751626000001124
3982,_,nx,800,9.481760000000122
3982,_,brandes,800,0.5100007999999434
3888,_,nx,800,9.4307160999997
3888,_,brandes,800,0.5006124999999884
3947,_,nx,800,9.238593199999741
3947,_,brandes,800,0.5128289000003861
3956,_,nx,800,9.418462699999964
3956,_,brandes,800,0.5149946999999884
3932,_,nx,800,9.372650400000111
3932,_,brandes,800,0.5054569999997511
4054,_,nx,800,9.561672799999997
4054,_,brandes,800,0.5286917999997058
4150,_,nx,800,9.820110900000145
4150,_,brandes,800,0.5294417000000067
3870,_,nx,800,9.293786700000055
3870,_,brandes,800,0.4967777000001661
4000,_,nx,800,9.412318299999697
4000,_,brandes,800,0.5335463000001255
3954,_,nx,800,9.347137599999769
3954,_,brandes,800,0.5198197999998229
3916,_,nx,800,9.224830299999667
3916,_,brandes,800,0.5068538000000444
3900,_,nx,800,9.316103499999826
3900,_,brandes,800,0.5109246000001804
3991,_,nx,800,9.526671200000237
3991,_,brandes,800,0.5094761999998809
3930,_,nx,800,9.293431399999918
3930,_,brandes,800,0.5057507000001351
3903,_,nx,800,9.298462899999777
3903,_,brandes,800,0.5073240000001533
4015,_,nx,800,9.619908799999848
4015,_,brandes,800,0.514946400000099
4063,_,nx,800,9.811754199999996
4063,_,brandes,800,0.5260395999998764
3991,_,nx,800,9.33918360000007
3991,_,brandes,800,0.5082830999999715
3930,_,nx,800,9.221896000000015
3930,_,brandes,800,0.559030299999904
4040,_,nx,800,9.560775599999943
4040,_,brandes,800,0.5143467000002602
3967,_,nx,800,9.423162499999762
3967,_,brandes,800,0.5083635999999387
4052,_,nx,800,9.665168200000153
4052,_,brandes,800,0.5138960999997835
4048,_,nx,800,9.606127900000047
4048,_,brandes,800,0.566343599999982
4068,_,nx,800,9.669970099999773
4068,_,brandes,800,0.5181861000000936
3966,_,nx,800,9.406383800000185
3966,_,brandes,800,0.5021568999995907
4120,_,nx,800,9.75836500000014
4120,_,brandes,800,0.5348475999999209
4538,_,nx,900,12.632099899999957
4538,_,brandes,900,0.6311470999999074
4573,_,nx,900,12.905823699999928
4573,_,brandes,900,0.6479289999997491
4610,_,nx,900,12.8877837
4610,_,brandes,900,0.6425515000000814
4488,_,nx,900,12.578827899999851
4488,_,brandes,900,0.6381790999998884
4538,_,nx,900,12.747873500000424
4538,_,brandes,900,0.6387707999997474
4576,_,nx,900,12.70441720000008
4576,_,brandes,900,0.6446556999999302
4536,_,nx,900,12.751290900000186
4536,_,brandes,900,0.6334826000002067
4517,_,nx,900,12.802765300000374
4517,_,brandes,900,0.635638100000051
4575,_,nx,900,12.771393399999852
4575,_,brandes,900,0.6384785999998712
4539,_,nx,900,12.654432899999847
4539,_,brandes,900,0.632730199999969
4549,_,nx,900,12.890350399999988
4549,_,brandes,900,0.6356515999996191
4482,_,nx,900,12.553839800000333
4482,_,brandes,900,0.6265506999998252
4608,_,nx,900,12.906083800000033
4608,_,brandes,900,0.6439592000001539
4483,_,nx,900,12.548678499999824
4483,_,brandes,900,0.6862498000000414
4448,_,nx,900,12.545640000000276
4448,_,brandes,900,0.6260650999997779
4500,_,nx,900,12.658155000000079
4500,_,brandes,900,0.6394165000001522
4450,_,nx,899,12.458110900000065
4450,_,brandes,899,0.6281672000000071
4451,_,nx,900,12.698748600000272
4451,_,brandes,900,0.628374000000349
4437,_,nx,900,12.438497499999812
4437,_,brandes,900,0.6169208000001163
4425,_,nx,900,12.42887780000001
4425,_,brandes,900,0.6228063999997175
4558,_,nx,900,12.948828699999922
4558,_,brandes,900,0.6366904999999861
4453,_,nx,899,12.43449869999995
4453,_,brandes,899,0.6513065999997707
4522,_,nx,900,12.63640149999992
4522,_,brandes,900,0.6372768000001088
4470,_,nx,900,12.648462499999823
4470,_,brandes,900,0.6275574999999662
4456,_,nx,900,12.766902899999877
4456,_,brandes,900,0.6236367000001337
4472,_,nx,900,12.515749400000004
4472,_,brandes,900,0.6325965000000906
4541,_,nx,900,13.089134699999704
4541,_,brandes,900,0.6368347999996331
4447,_,nx,900,12.40535490000002
4447,_,brandes,900,0.6230447000002641
4489,_,nx,900,12.480417300000227
4489,_,brandes,900,0.6262190000002192
4508,_,nx,900,12.935021499999948
4508,_,brandes,900,0.6338187999999718
4543,_,nx,900,12.846555400000398
4543,_,brandes,900,0.6442875999996431
4500,_,nx,900,12.651787599999807
4500,_,brandes,900,0.6290962999996736
4529,_,nx,900,12.845118400000047
4529,_,brandes,900,0.6317311000002519
4468,_,nx,900,12.65309490000027
4468,_,brandes,900,0.6279979999999341
4445,_,nx,900,12.456882899999982
4445,_,brandes,900,0.6261966000001848
4410,_,nx,900,12.544271199999912
4410,_,brandes,900,0.6172907000000123
4505,_,nx,900,12.658256300000176
4505,_,brandes,900,0.6331649999997353
4373,_,nx,900,12.18285590000005
4373,_,brandes,900,0.6116455000001224
4452,_,nx,900,12.759504000000106
4452,_,brandes,900,0.635802500000409
4496,_,nx,900,12.625664299999698
4496,_,brandes,900,0.6382370999999694
4435,_,nx,900,12.464928899999904
4435,_,brandes,900,0.6382142999996177
4558,_,nx,900,12.707638100000167
4558,_,brandes,900,0.6933678999998847
4493,_,nx,900,12.690677699999924
4493,_,brandes,900,0.6295030999999653
4438,_,nx,900,12.561997799999972
4438,_,brandes,900,0.6325264999995852
4432,_,nx,900,12.509483700000146
4432,_,brandes,900,0.6215612000000874
4474,_,nx,900,12.602225999999973
4474,_,brandes,900,0.6272109000001365
4617,_,nx,900,12.940504799999871
4617,_,brandes,900,0.6458717999998953
4491,_,nx,900,12.515598299999965
4491,_,brandes,900,0.6781895999997687
4552,_,nx,899,12.868102699999781
4552,_,brandes,899,0.6522539999996297
4428,_,nx,900,12.52497540000013
4428,_,brandes,900,0.6335461999997278
4562,_,nx,900,12.730897200000072
4562,_,brandes,900,0.6405172999998285
4455,_,nx,900,12.694901200000004
4455,_,brandes,900,0.6246221000001242
4545,_,nx,900,12.792811100000108
4545,_,brandes,900,0.6403192000002491
4453,_,nx,900,12.482363400000395
4453,_,brandes,900,0.6229347000003145
4499,_,nx,900,12.721747499999765
4499,_,brandes,900,0.6377618000001348
4401,_,nx,900,12.45932670000002
4401,_,brandes,900,0.6244390000001658
4561,_,nx,900,12.737492599999769
4561,_,brandes,900,0.6661597000002075
4441,_,nx,900,12.629459499999939
4441,_,brandes,900,0.6200840000001335
4475,_,nx,900,12.592370500000015
4475,_,brandes,900,0.6229287999999542
4515,_,nx,900,12.679753299999902
4515,_,brandes,900,0.6288700000000063
4542,_,nx,900,12.935262299999977
4542,_,brandes,900,0.6367994999995972
4522,_,nx,900,12.71983390000014
4522,_,brandes,900,0.6349242000001141
4543,_,nx,900,12.786661000000095
4543,_,brandes,900,0.633931500000017
4437,_,nx,900,12.522204800000054
4437,_,brandes,900,0.6253521999997247
4394,_,nx,900,12.366403100000298
4394,_,brandes,900,0.6168444999998428
4585,_,nx,900,12.922693199999685
4585,_,brandes,900,0.6387670000003709
4494,_,nx,900,12.755899499999941
4494,_,brandes,900,0.6387804999999389
4519,_,nx,900,12.671524499999578
4519,_,brandes,900,0.6299380999998903
4435,_,nx,900,12.510187599999881
4435,_,brandes,900,0.6235913999998957
4482,_,nx,900,12.71152290000009
4482,_,brandes,900,0.6362285000000156
4394,_,nx,900,12.540900299999976
4394,_,brandes,900,0.6179185000005418
4540,_,nx,900,12.742787900000621
4540,_,brandes,900,0.6338685999999143
4508,_,nx,900,12.713942599999427
4508,_,brandes,900,0.6297899999999572
4527,_,nx,900,12.866456599999765
4527,_,brandes,900,0.6349868000006609
4557,_,nx,900,12.793488999999681
4557,_,brandes,900,0.6358999999993102
4452,_,nx,900,12.57461179999973
4452,_,brandes,900,0.625871699999152
4561,_,nx,900,12.868471499999941
4561,_,brandes,900,0.6385821999992913
4567,_,nx,900,12.898765999999341
4567,_,brandes,900,0.6331504999998288
4398,_,nx,900,12.324168500000269
4398,_,brandes,900,0.6726932000001398
4612,_,nx,900,12.994374800000514
4612,_,brandes,900,0.6435677999998006
4415,_,nx,900,12.580934499999785
4415,_,brandes,900,0.6147086000000854
4550,_,nx,900,12.915849099999832
4550,_,brandes,900,0.6414656999995714
4398,_,nx,900,12.482457899999645
4398,_,brandes,900,0.6244863000001715
4495,_,nx,900,12.71923229999993
4495,_,brandes,900,0.6272731999997632
4555,_,nx,900,12.971754099999998
4555,_,brandes,900,0.6482350999995106
4668,_,nx,900,13.132651400000213
4668,_,brandes,900,0.6570207000004302
4401,_,nx,900,12.52187419999973
4401,_,brandes,900,0.6248451000001296
4543,_,nx,900,12.851721400000315
4543,_,brandes,900,0.6908095000007961
4464,_,nx,900,12.616156099999898
4464,_,brandes,900,0.6344211000005089
4462,_,nx,900,12.525928099999874
4462,_,brandes,900,0.631958100000702
4473,_,nx,900,12.528074100000595
4473,_,brandes,900,0.6797168000002785
4450,_,nx,900,12.666140399999676
4450,_,brandes,900,0.7356694000000061
4500,_,nx,900,12.634096099999624
4500,_,brandes,900,0.6367641000006188
4434,_,nx,900,12.56676250000055
4434,_,brandes,900,0.6246107999995729
4560,_,nx,900,12.957338000000163
4560,_,brandes,900,0.6358030000001236
4556,_,nx,900,12.83657729999959
4556,_,brandes,900,0.642254000000321
4456,_,nx,900,12.596339700000499
4456,_,brandes,900,0.6265393000003314
4701,_,nx,900,13.326227900000049
4701,_,brandes,900,0.6554557999997996
4579,_,nx,900,12.940383199999815
4579,_,brandes,900,0.6432427999998254
4497,_,nx,900,12.53460030000042
4497,_,brandes,900,0.6347418999994261
4988,_,nx,1000,16.502365700000155
4988,_,brandes,1000,0.7711586999994324
4845,_,nx,1000,15.728891400000066
4845,_,brandes,1000,0.7419842999997854
4902,_,nx,1000,15.887182099999336
4902,_,brandes,1000,0.7429873999999472
4980,_,nx,1000,16.34883930000069
4980,_,brandes,1000,0.7555615000001126
4906,_,nx,1000,16.072952100000293
4906,_,brandes,1000,0.7452467000002798
5070,_,nx,1000,16.681838599999537
5070,_,brandes,1000,0.7669670000004771
4942,_,nx,999,16.144955200000368
4942,_,brandes,999,0.8159367000007478
5101,_,nx,1000,16.48598849999962
5101,_,brandes,1000,0.7896042000002126
5103,_,nx,1000,16.591373499999463
5103,_,brandes,1000,0.7858292000000802
5068,_,nx,1000,16.720215899999857
5068,_,brandes,1000,0.7728385000000344
4969,_,nx,1000,16.178379300000415
4969,_,brandes,1000,0.7606860000005327
5051,_,nx,1000,16.474265100000594
5051,_,brandes,1000,0.8243294999992941
4920,_,nx,1000,16.17462599999999
4920,_,brandes,1000,0.7578534000003856
5051,_,nx,1000,16.382286099999874
5051,_,brandes,1000,0.7692888999999923
4842,_,nx,1000,15.742499799999678
4842,_,brandes,1000,0.7874081999998452
5042,_,nx,1000,16.437805099999423
5042,_,brandes,1000,0.7935618000001341
4955,_,nx,1000,15.973177300000316
4955,_,brandes,1000,0.7582398999993529
4953,_,nx,1000,16.246399100000417
4953,_,brandes,1000,0.7731576000005589
5029,_,nx,1000,16.563182199999574
5029,_,brandes,1000,0.7765393999998196
5004,_,nx,1000,17.00401420000071
5004,_,brandes,1000,0.7623377999998411
4924,_,nx,1000,16.181947300000502
4924,_,brandes,1000,0.7692897000006269
5013,_,nx,1000,16.515752799999973
5013,_,brandes,1000,0.7698467000000164
5050,_,nx,1000,16.408481200000097
5050,_,brandes,1000,0.7686609000002136
5083,_,nx,1000,16.728301799999826
5083,_,brandes,1000,0.7685574000006454
4940,_,nx,1000,16.02231479999955
4940,_,brandes,1000,0.75248879999981
5027,_,nx,1000,16.660914899999625
5027,_,brandes,1000,0.7704399000003832
5099,_,nx,1000,16.75072850000015
5099,_,brandes,1000,0.7905915999999706
5123,_,nx,999,16.527381799999603
5123,_,brandes,999,0.7968331000001854
5050,_,nx,1000,16.715109300000222
5050,_,brandes,1000,0.7717777999996542
4978,_,nx,1000,16.252637000000504
4978,_,brandes,1000,0.758822699999655
4992,_,nx,999,16.109914099999514
4992,_,brandes,999,0.8134708999996292
4897,_,nx,1000,15.972556599999734
4897,_,brandes,1000,0.7424731000000975
5043,_,nx,1000,16.410334400000465
5043,_,brandes,1000,0.7613486999998713
4971,_,nx,1000,16.15254289999939
4971,_,brandes,1000,0.815759000000071
4967,_,nx,1000,16.33947420000004
4967,_,brandes,1000,0.7548578999994788
5032,_,nx,1000,16.463631200000236
5032,_,brandes,1000,0.7630641999994623
4983,_,nx,1000,16.273966499999915
4983,_,brandes,1000,0.7617614999999205
5011,_,nx,1000,16.479681400000118
5011,_,brandes,1000,0.759774600000128
5037,_,nx,1000,16.431721500000094
5037,_,brandes,1000,0.792546499999844
4974,_,nx,999,16.25066979999974
4974,_,brandes,999,0.7576987000002191
4906,_,nx,1000,16.178076899999724
4906,_,brandes,1000,0.7571025999995982
5032,_,nx,1000,16.389284599999883
5032,_,brandes,1000,0.8149480000001859
5020,_,nx,1000,16.533435600000303
5020,_,brandes,1000,0.7752970999999889
4989,_,nx,1000,16.22520059999988
4989,_,brandes,1000,0.7757487999997466
4958,_,nx,1000,16.3152713999998
4958,_,brandes,1000,0.769500500000504
4991,_,nx,1000,16.272146199999952
4991,_,brandes,1000,0.792950799999744
5121,_,nx,1000,16.679219399999965
5121,_,brandes,1000,0.8209639000006064
5004,_,nx,1000,16.562512499999684
5004,_,brandes,1000,0.7705995999995139
5034,_,nx,1000,16.380108199999995
5034,_,brandes,1000,0.7660917000002883
5111,_,nx,1000,16.643244400000185
5111,_,brandes,1000,0.8294949999999517
4956,_,nx,1000,16.176319199999853
4956,_,brandes,1000,0.7498587000000043
4898,_,nx,1000,16.11019639999995
4898,_,brandes,1000,0.7446598999995331
4995,_,nx,1000,16.374423399999614
4995,_,brandes,1000,0.8173458999999639
4979,_,nx,1000,16.44907609999973
4979,_,brandes,1000,0.7752112999996825
5004,_,nx,1000,16.30664059999981
5004,_,brandes,1000,0.7700488000000405
5057,_,nx,1000,16.692044800000076
5057,_,brandes,1000,0.7679751000005126
5125,_,nx,1000,16.848191199999746
5125,_,brandes,1000,0.7882614999998623
5046,_,nx,1000,16.401320699999815
5046,_,brandes,1000,0.7668960999999399
4979,_,nx,1000,16.298124599999937
4979,_,brandes,1000,0.762148800000432
4885,_,nx,1000,15.966344800000115
4885,_,brandes,1000,0.7524928999991971
5090,_,nx,1000,16.57641649999914
5090,_,brandes,1000,0.7902874000001248
5080,_,nx,1000,16.720987400000013
5080,_,brandes,1000,0.7729749000000083
4924,_,nx,1000,16.280645699999695
4924,_,brandes,1000,0.7657496000001629
4914,_,nx,1000,15.987470899999607
4914,_,brandes,1000,0.7555966999998418
4920,_,nx,1000,16.09879430000001
4920,_,brandes,1000,0.7574154000003546
4999,_,nx,1000,16.3703845
4999,_,brandes,1000,0.7652705000000424
5112,_,nx,1000,16.68837160000021
5112,_,brandes,1000,0.7781775000003108
5003,_,nx,1000,16.47035169999981
5003,_,brandes,1000,0.7636350000002494
4978,_,nx,1000,16.32076920000054
4978,_,brandes,1000,0.7697746000003463
4893,_,nx,1000,16.042270799999642
4893,_,brandes,1000,0.7558530999995128
4941,_,nx,1000,16.27860729999975
4941,_,brandes,1000,0.7530061000006754
4891,_,nx,1000,15.848342899999807
4891,_,brandes,1000,0.7495063999995182
4978,_,nx,1000,16.479419000000235
4978,_,brandes,1000,0.7635153999999602
5129,_,nx,1000,17.033085300000494
5129,_,brandes,1000,0.7806761000001643
4999,_,nx,1000,16.411094499999308
4999,_,brandes,1000,0.759914000000208
5054,_,nx,1000,16.474318599999606
5054,_,brandes,1000,0.7687860000005458
4908,_,nx,1000,16.0213732000002
4908,_,brandes,1000,0.7531787999996595
5057,_,nx,1000,16.70869709999988
5057,_,brandes,1000,0.7775702000008096
4923,_,nx,1000,16.113468900000044
4923,_,brandes,1000,0.7584969999998066
5069,_,nx,1000,16.632147899999836
5069,_,brandes,1000,0.7908944000000702
5059,_,nx,1000,16.686881300000096
5059,_,brandes,1000,0.7731871999994837
4918,_,nx,1000,16.175741000000016
4918,_,brandes,1000,0.7542182000006505
4974,_,nx,1000,16.000508700000864
4974,_,brandes,1000,0.7670827999991161
4896,_,nx,1000,16.198336699999345
4896,_,brandes,1000,0.7487282000001869
4957,_,nx,1000,16.33338840000033
4957,_,brandes,1000,0.7511672000000544
5002,_,nx,1000,16.25762659999964
5002,_,brandes,1000,0.8192975000001752
5048,_,nx,1000,16.54115189999993
5048,_,brandes,1000,0.7658597999998165
5050,_,nx,1000,16.567667599999368
5050,_,brandes,1000,0.7744026999998823
5103,_,nx,1000,16.90226200000052
5103,_,brandes,1000,0.8057521999999153
4975,_,nx,1000,16.31063559999984
4975,_,brandes,1000,0.7637539000006655
4847,_,nx,1000,15.891977100000076
4847,_,brandes,1000,0.7464346999995541
5014,_,nx,1000,16.490112200000112
5014,_,brandes,1000,0.7643969000000652
4974,_,nx,999,16.314166499999374
4974,_,brandes,999,0.7721495000005234
5019,_,nx,1000,16.416529799999807
5019,_,brandes,1000,0.7604133999993792
5042,_,nx,999,16.390286699999706
5042,_,brandes,999,0.777086799999779
4981,_,nx,1000,16.245306400000118
4981,_,brandes,1000,0.7898050000003423
5010,_,nx,1000,16.461118400000487
5010,_,brandes,1000,0.8092515999996976
4975,_,nx,1000,16.358279999999468
4975,_,brandes,1000,0.7640163999994911
5033,_,nx,999,16.45193500000005
5033,_,brandes,999,0.7816751999998814
4891,_,nx,1000,15.90223690000039
4891,_,brandes,1000,0.796778699999777
